Year,Rank,Player,Club,Nationality,Points,P1,P2,P3,P4,P5,Votes,RankPts,Share,Percent,Voted
1980,22,Antonin Panenka,Bohemians Praha,Czechoslovakia,2,0,0,0,1,0,1,2.3,0.0053,0.0160,0.0400
1980,22,Vladimir Petrović,Crvena Zvezda,Yugoslavia,2,0,0,0,1,0,1,2.3,0.0053,0.0160,0.0400
1980,22,Zbigniew Boniek,Widzew Lodz,Poland,2,0,0,0,0,2,2,2.3,0.0053,0.0160,0.0800
1980,27,Giancarlo Antognoni,Fiorentina,Italy,1,0,0,0,0,1,1,1.9,0.0027,0.0080,0.0400
1980,27,Alessandro Altobelli,Internazionale,Italy,1,0,0,0,0,1,1,1.9,0.0027,0.0080,0.0400
1980,27,Trevor Francis,Nottingham Forest,England,1,0,0,0,0,1,1,1.9,0.0027,0.0080,0.0400
1980,27,Zdenek Nehoda,Dukla Praha,Czechoslovakia,1,0,0,0,0,1,1,1.9,0.0027,0.0080,0.0400
1980,27,Marcel Raducanu,Steaua Bucarest,Romania,1,0,0,0,0,1,1,1.9,0.0027,0.0080,0.0400
1980,27,Peter Shilton,Nottingham Forest,England,1,0,0,0,0,1,1,1.9,0.0027,0.0080,0.0400
1981,1,Karl-Heinz Rummenigge,Bayern Munich,West Germany,106,17,5,0,0,1,23,50.0,0.2718,0.8154,0.8846
1981,2,Paul Breitner,Bayern Munich,West Germany,64,4,7,4,2,0,17,25.0,0.1641,0.4923,0.6538
1981,3,Bernd Schuster,FC Barcelona,West Germany,39,3,5,0,2,0,10,16.7,0.1000,0.3000,0.3846
1981,4,Michel Platini,AS Saint-Étienne,France,36,0,3,4,5,2,14,12.5,0.0923,0.2769,0.5385
1981,5,Oleg Blokhin,Dynamo Kyiv,Soviet Union,14,0,1,0,2,6,9,10.0,0.0359,0.1077,0.3462
1981,6,Dino Zoff,Juventus,Italy,13,1,0,2,0,2,5,8.3,0.0333,0.1000,0.1923
1981,7,Ramaz Shengelia,Dinamo Tbilisi,Soviet Union,10,0,1,1,1,1,4,7.1,0.0256,0.0769,0.1538
1981,8,Alexsandr Chivadze,Dinamo Tbilisi,Soviet Union,9,0,1,1,1,0,3,6.3,0.0231,0.0692,0.1154
1981,9,Liam Brady,Juventus,Ireland,7,0,1,1,0,0,2,5.6,0.0179,0.0538,0.0769
1981,9,John Wark,Ipswich Town,Scotland,7,0,1,1,0,0,2,5.6,0.0179,0.0538,0.0769
1981,11,David Kipiani,Dinamo Tbilisi,Soviet Union,6,1,0,0,0,1,2,4.5,0.0154,0.0462,0.0769
1981,11,Andras Toroczik,Ujpest Dozsa,Hungary,6,0,0,2,0,0,2,4.5,0.0154,0.0462,0.0769
1981,11,Zbigniew Boniek,Widzew Lodz,Poland,6,0,0,0,2,2,4,4.5,0.0154,0.0462,0.1538
1981,11,Maxime Bossis,FC Nantes,France,6,0,0,0,2,2,4,4.5,0.0154,0.0462,0.1538
1981,11,Bruno Pezzey,Eintracht Frankfurt,Austria,6,0,0,0,1,4,5,4.5,0.0154,0.0462,0.1923
1981,16,Horst Hrubesch,Hamburger SV,West Germany,5,0,0,1,1,0,2,3.1,0.0128,0.0385,0.0769
1981,16,Ruud Krol,Napoli,Netherlands,5,0,0,1,1,0,2,3.1,0.0128,0.0385,0.0769
1981,16,Vladimir Petrović,Crvena Zvezda,Yugoslavia,5,0,0,1,1,0,2,3.1,0.0128,0.0385,0.0769
1981,19,Zlatko Vujović,Hajduk Split,Yugoslavia,4,0,1,0,0,0,1,2.6,0.0103,0.0308,0.0385
1981,19,Trevor Brooking,West Ham United,England,4,0,0,1,0,1,2,2.6,0.0103,0.0308,0.0769
1981,21,Giancarlo Antognoni,Fiorentina,Italy,3,0,0,1,0,0,1,2.4,0.0077,0.0231,0.0385
1981,21,Jan Ceulemans,KV Brugge,Belgium,3,0,0,1,0,0,1,2.4,0.0077,0.0231,0.0385
1981,21,Kenny Dalglish,Liverpool,Scotland,3,0,0,1,0,0,1,2.4,0.0077,0.0231,0.0385
1981,21,Bryan Robson,Manchester United,England,3,0,0,1,0,0,1,2.4,0.0077,0.0231,0.0385
1981,21,Frank Stapleton,Manchester United,Ireland,3,0,0,1,0,0,1,2.4,0.0077,0.0231,0.0385
1981,21,Wilfried Van Moer,Beveren,Belgium,3,0,0,1,0,0,1,2.4,0.0077,0.0231,0.0385
1981,21,Luis Arconada,Real Sociedad,Spain,3,0,0,0,1,1,2,2.4,0.0077,0.0231,0.0769
1981,28,Grzegorz Lato,Lokeren,Poland,2,0,0,0,1,0,1,1.8,0.0051,0.0154,0.0385
1981,28,Tibor Nyilasi,Ferencváros,Hungary,2,0,0,0,1,0,1,1.8,0.0051,0.0154,0.0385
1981,28,Wlodzimierz Smolarek,Widzew Lodz,Poland,2,0,0,0,1,0,1,1.8,0.0051,0.0154,0.0385
1981,28,Frans Thijssen,Ipswich Town,Netherlands,2,0,0,0,1,0,1,1.8,0.0051,0.0154,0.0385
1981,32,Antonio Oliveira,Sporting CP,Portugal,1,0,0,0,0,1,1,1.6,0.0026,0.0077,0.0385
1981,32,Uli Stielike,Real Madrid CF,West Germany,1,0,0,0,0,1,1,1.6,0.0026,0.0077,0.0385
1981,32,Jesus Zamora,Real Sociedad,Spain,1,0,0,0,0,1,1,1.6,0.0026,0.0077,0.0385
1982,1,Paolo Rossi,Juventus,Italy,115,21,1,2,0,0,24,50.0,0.2949,0.8846,0.9231
1982,2,Alain Giresse,Girondins Bordeaux,France,64,0,8,6,5,4,23,25.0,0.1641,0.4923,0.8846
1982,3,Zbigniew Boniek,Juventus,Poland,53,0,7,5,4,2,18,16.7,0.1359,0.4077,0.6923
1982,4,Karl-Heinz Rummenigge,Bayern Munich,West Germany,51,0,7,4,4,3,18,12.5,0.1308,0.3923,0.6923
1982,5,Bruno Conti,Roma,Italy,48,5,0,5,4,0,14,10.0,0.1231,0.3692,0.5385
1982,6,Rinat Dassaev,Spartak Moscow,Soviet Union,17,0,1,0,4,5,10,8.3,0.0436,0.1308,0.3846
1982,7,Pierre Littbarski,1. FC Köln,West Germany,10,0,1,1,1,1,4,7.1,0.0256,0.0769,0.1538
1982,8,Dino Zoff,Juventus,Italy,9,0,0,2,1,1,4,6.3,0.0231,0.0692,0.1538
1982,9,Michel Platini,Juventus,France,5,0,0,0,1,3,4,5.6,0.0128,0.0385,0.1538
1982,10,Bernd Schuster,FC Barcelona,West Germany,4,0,1,0,0,0,1,5.0,0.0103,0.0308,0.0385
1982,11,Giancarlo Antognoni,Fiorentina,Italy,3,0,0,1,0,0,1,4.5,0.0077,0.0231,0.0385
1982,12,Bruno Pezzey,Eintracht Frankfurt,Austria,2,0,0,0,1,0,1,4.2,0.0051,0.0154,0.0385
1982,12,Gaetano Scirea,Juventus,Italy,2,0,0,0,1,0,1,4.2,0.0051,0.0154,0.0385
1982,12,Eric Gerets,Standard Liège,Belgium,2,0,0,0,0,2,2,4.2,0.0051,0.0154,0.0769
1982,15,Paul Breitner,Bayern Munich,West Germany,1,0,0,0,0,1,1,3.3,0.0026,0.0077,0.0385
1982,15,Torbjörn Nilsson,IFK Göteborg,Sweden,1,0,0,0,0,1,1,3.3,0.0026,0.0077,0.0385
1982,15,Walter Schachner,Cesena,Austria,1,0,0,0,0,1,1,3.3,0.0026,0.0077,0.0385
1982,15,Marco Tardelli,Juventus,Italy,1,0,0,0,0,1,1,3.3,0.0026,0.0077,0.0385
1982,15,Marius Trésor,Girondins Bordeaux,France,1,0,0,0,0,1,1,3.3,0.0026,0.0077,0.0385
1983,1,Michel Platini,Juventus,France,110,18,5,0,0,0,23,50.0,0.2821,0.8462,0.8846
1983,2,Kenny Dalglish,Liverpool,Scotland,26,2,3,1,0,1,7,25.0,0.0667,0.2000,0.2692
1983,3,Allan Simonsen,Vejle,Denmark,25,2,1,1,2,4,10,16.7,0.0641,0.1923,0.3846
1983,4,Gordon Strachan,Aberdeen,Scotland,24,1,1,1,5,2,10,12.5,0.0615,0.1846,0.3846
1983,5,Felix Magath,Hamburger SV,West Germany,20,0,2,1,4,1,8,10.0,0.0513,0.1538,0.3077
1983,6,Jean Marie Pfaff,Bayern Munich,Belgium,15,1,1,1,1,1,5,8.3,0.0385,0.1154,0.1923
1983,6,Rinat Dassaev,Spartak Moscow,Soviet Union,15,0,1,1,3,2,7,8.3,0.0385,0.1154,0.2692
1983,8,Karl-Heinz Rummenigge,Bayern Munich,West Germany,14,0,1,3,0,1,5,6.3,0.0359,0.1077,0.1923
1983,8,Jesper Olsen,Ajax,Denmark,14,0,1,2,2,0,5,6.3,0.0359,0.1077,0.1923
1983,10,Bryan Robson,Manchester United,England,13,1,1,0,2,0,4,5.0,0.0333,0.1000,0.1538
1983,11,Fernando Gomes,FC Porto,Portugal,10,0,2,0,0,2,4,4.5,0.0256,0.0769,0.1538
1983,11,Bernd Schuster,FC Barcelona,West Germany,10,0,2,0,0,2,4,4.5,0.0256,0.0769,0.1538
1983,11,Frankie Vercauteren,Anderlecht,Belgium,10,0,0,3,0,1,4,4.5,0.0256,0.0769,0.1538
1983,11,Alain Giresse,Girondins Bordeaux,France,10,0,0,1,3,1,5,4.5,0.0256,0.0769,0.1923
1983,15,Safet Sušić,Paris Saint-Germain,Yugoslavia,8,0,2,0,0,0,2,3.3,0.0205,0.0615,0.0769
1983,15,Ian Rush,Liverpool,Wales,8,0,0,2,1,0,3,3.3,0.0205,0.0615,0.1154
1983,17,Morten Olsen,Anderlecht,Denmark,6,1,0,0,0,1,2,2.9,0.0154,0.0462,0.0769
1983,18,Norman Whiteside,Manchester United,Northern Ireland,5,0,0,1,1,0,2,2.8,0.0128,0.0385,0.0769
1983,19,Bruno Conti,Roma,Italy,4,0,1,0,0,0,1,2.6,0.0103,0.0308,0.0385
1983,19,Eric Gerets,Milan,Belgium,4,0,1,0,0,0,1,2.6,0.0103,0.0308,0.0385
1983,19,Erwin Vandenbergh,Anderlecht,Belgium,4,0,1,0,0,0,1,2.6,0.0103,0.0308,0.0385
1983,19,Michael Laudrup,Lazio,Denmark,4,0,0,1,0,1,2,2.6,0.0103,0.0308,0.0769
1983,23,Liam Brady,Sampdoria,Ireland,3,0,0,1,0,0,1,2.2,0.0077,0.0231,0.0385
1983,23,Antonio Cabrini,Juventus,Italy,3,0,0,1,0,0,1,2.2,0.0077,0.0231,0.0385
1983,23,Carlos Manuel Santos,Benfica,Portugal,3,0,0,1,0,0,1,2.2,0.0077,0.0231,0.0385
1983,23,Vasilis Hatzipanagis,Iraklis,Greece,3,0,0,1,0,0,1,2.2,0.0077,0.0231,0.0385
1983,23,Glenn Hysén,IFK Göteborg,Sweden,3,0,0,1,0,0,1,2.2,0.0077,0.0231,0.0385
1983,23,Paolo Rossi,Juventus,Italy,3,0,0,1,0,0,1,2.2,0.0077,0.0231,0.0385
1983,23,Costica Stefanescu,Universitatea Craiova,Romania,3,0,0,1,0,0,1,2.2,0.0077,0.0231,0.0385
1983,30,Zbigniew Boniek,Juventus,Poland,2,0,0,0,1,0,1,1.7,0.0051,0.0154,0.0385
1983,30,Fedor Cherenkov,Spartak Moscow,Soviet Union,2,0,0,0,1,0,1,1.7,0.0051,0.0154,0.0385
1983,30,Ruud Gullit,Feyenoord,Netherlands,2,0,0,0,1,0,1,1.7,0.0051,0.0154,0.0385
1983,33,Soren Lerby,Bayern Munich,Denmark,1,0,0,0,0,1,1,1.5,0.0026,0.0077,0.0385
1983,33,Stoicho Mladenov,CSKA Sofia,Bulgaria,1,0,0,0,0,1,1,1.5,0.0026,0.0077,0.0385
1983,33,Tibor Nyilasi,Austria Wien,Hungary,1,0,0,0,0,1,1,1.5,0.0026,0.0077,0.0385
1983,33,Rudi Völler,Werder Bremen,West Germany,1,0,0,0,0,1,1,1.5,0.0026,0.0077,0.0385
1984,1,Michel Platini,Juventus,France,128,24,2,0,0,0,26,50.0,0.3282,0.9846,1.0000
1984,2,Jean Tigana,Girondins Bordeaux,France,57,1,8,5,2,1,17,25.0,0.1462,0.4385,0.6538
1984,3,Preben Elkjar-Larsen,Verona,Denmark,48,0,4,6,7,0,17,16.7,0.1231,0.3692,0.6538
1984,4,Ian Rush,Liverpool,Wales,44,1,5,4,2,3,15,12.5,0.1128,0.3385,0.5769
1984,5,Fernando Chalana,Girondins Bordeaux,Portugal,18,0,1,3,2,1,7,10.0,0.0462,0.1385,0.2692
1984,6,Graeme Souness,Sampdoria,Scotland,16,0,3,1,0,1,5,8.3,0.0410,0.1231,0.1923
1984,7,Harald Schumacher,1. FC Köln,West Germany,12,0,0,1,3,3,7,7.1,0.0308,0.0923,0.2692
1984,8,Karl-Heinz Rummenigge,Internazionale,West Germany,10,0,1,1,1,1,4,6.3,0.0256,0.0769,0.1538
1984,9,Alain Giresse,Girondins Bordeaux,France,9,0,0,1,2,2,5,5.6,0.0231,0.0692,0.1923
1984,10,Bryan Robson,Manchester United,England,7,0,0,1,1,2,4,5.0,0.0179,0.0538,0.1538
1984,11,Bernd Schuster,FC Barcelona,West Germany,6,0,1,0,0,2,3,4.5,0.0154,0.0462,0.1154
1984,12,Enzo Scifo,Anderlecht,Belgium,5,0,1,0,0,1,2,4.2,0.0128,0.0385,0.0769
1984,12,Maxime Bossis,FC Nantes,France,5,0,0,1,0,2,3,4.2,0.0128,0.0385,0.1154
1984,14,Klaus Allofs,1. FC Köln,West Germany,3,0,0,1,0,0,1,3.6,0.0077,0.0231,0.0385
1984,14,Antonio Cabrini,Juventus,Italy,3,0,0,1,0,0,1,3.6,0.0077,0.0231,0.0385
1984,14,Hans-Peter Briegel,Verona,West Germany,3,0,0,0,1,1,2,3.6,0.0077,0.0231,0.0769
1984,14,Rui Jordao,Sporting CP,Portugal,3,0,0,0,1,1,2,3.6,0.0077,0.0231,0.0769
1984,18,Paul McStay,Celtic,Scotland,2,0,0,0,1,0,1,2.8,0.0051,0.0154,0.0385
1984,18,Jesper Olsen,Manchester United,Denmark,2,0,0,0,1,0,1,2.8,0.0051,0.0154,0.0385
1984,18,Morten Olsen,Anderlecht,Denmark,2,0,0,0,1,0,1,2.8,0.0051,0.0154,0.0385
1984,18,Gordon Strachan,Manchester United,Scotland,2,0,0,0,1,0,1,2.8,0.0051,0.0154,0.0385
1984,22,Rinat Dassaev,Spartak Moscow,Soviet Union,1,0,0,0,0,1,1,2.3,0.0026,0.0077,0.0385
1984,22,Mark Hateley,Milan,England,1,0,0,0,0,1,1,2.3,0.0026,0.0077,0.0385
1984,22,Silviu Lung,Universitatea Craiova,Romania,1,0,0,0,0,1,1,2.3,0.0026,0.0077,0.0385
1984,22,Antonio Maceda,Sporting Gijón,Spain,1,0,0,0,0,1,1,2.3,0.0026,0.0077,0.0385
1984,22,Torbjörn Nilsson,IFK Göteborg,Sweden,1,0,0,0,0,1,1,2.3,0.0026,0.0077,0.0385
1985,1,Michel Platini,Juventus,France,127,23,3,0,0,0,26,50.0,0.3240,0.9769,1.0000
1985,2,Preben Elkjar-Larsen,Verona,Denmark,71,1,13,4,1,0,19,25.0,0.1811,0.5462,0.7308
1985,3,Bernd Schuster,FC Barcelona,West Germany,46,2,3,5,4,1,15,16.7,0.1173,0.3538,0.5769
1985,4,Michael Laudrup,Juventus,Denmark,14,0,3,0,0,2,5,12.5,0.0357,0.1077,0.1923
1985,5,Karl-Heinz Rummenigge,Internazionale,West Germany,13,0,1,1,3,0,5,10.0,0.0332,0.1000,0.1923
1985,6,Zbigniew Boniek,Roma,Poland,12,0,0,1,4,1,6,8.3,0.0306,0.0923,0.2308
1985,7,Oleg Protassov,Dnipro Dnipropetrovsk,Soviet Union,10,0,1,1,1,1,4,7.1,0.0255,0.0769,0.1538
1985,8,Hans-Peter Briegel,Verona,West Germany,9,0,1,1,1,0,3,6.3,0.0230,0.0692,0.1154
1985,9,Bryan Robson,Manchester United,England,8,0,0,2,1,0,3,5.6,0.0204,0.0615,0.1154
1985,9,Rinat Dassaev,Spartak Moscow,Soviet Union,8,0,0,2,0,2,4,5.6,0.0204,0.0615,0.1538
1985,11,Rudi Völler,Werder Bremen,West Germany,7,0,0,2,0,1,3,4.5,0.0179,0.0538,0.1154
1985,12,Luis Fernandez,Paris Saint-Germain,France,6,0,1,0,0,2,3,4.2,0.0153,0.0462,0.1154
1985,12,Soren Lerby,Bayern Munich,Denmark,6,0,0,1,1,1,3,4.2,0.0153,0.0462,0.1154
1985,14,Rafael Gordillo,Real Madrid CF,Spain,5,0,0,1,1,0,2,3.6,0.0128,0.0385,0.0769
1985,14,Ian Rush,Liverpool,Wales,5,0,0,1,1,0,2,3.6,0.0128,0.0385,0.0769
1985,16,Emilio Butragueno,Real Madrid CF,Spain,4,0,0,1,0,1,2,3.1,0.0102,0.0308,0.0769
1985,16,Fernando Gomes,FC Porto,Portugal,4,0,0,1,0,1,2,3.1,0.0102,0.0308,0.0769
1985,18,Harald Schumacher,1. FC Köln,West Germany,3,0,0,1,0,0,1,2.8,0.0077,0.0231,0.0385
1985,18,John Sivebak,Vejle,Denmark,3,0,0,1,0,0,1,2.8,0.0077,0.0231,0.0385
1985,18,Gheorghe Hagi,Sportul stud. Bucuresti 1,Romania,3,0,0,0,1,1,2,2.8,0.0077,0.0231,0.0769
1985,18,Neville Southall,Everton,Wales,3,0,0,0,1,1,2,2.8,0.0077,0.0231,0.0769
1985,22,Lajos Detari,Honvéd,Hungary,2,0,0,0,1,0,1,2.3,0.0051,0.0154,0.0385
1985,22,Alain Giresse,Girondins Bordeaux,France,2,0,0,0,1,0,1,2.3,0.0051,0.0154,0.0385
1985,22,Vahid Halilhodžić,FC Nantes,Yugoslavia,2,0,0,0,1,0,1,2.3,0.0051,0.0154,0.0385
1985,22,Tibor Nyilasi,Austria Wien,Hungary,2,0,0,0,1,0,1,2.3,0.0051,0.0154,0.0385
1985,22,Peter Reid,Everton,England,2,0,0,0,1,0,1,2.3,0.0051,0.0154,0.0385
1985,22,Peter Shilton,Southampton,England,2,0,0,0,1,0,1,2.3,0.0051,0.0154,0.0385
1985,22,Graeme Souness,Sampdoria,Scotland,2,0,0,0,1,0,1,2.3,0.0051,0.0154,0.0385
1985,22,Pat Jennings,Tottenham Hotspur,Northern Ireland,2,0,0,0,0,2,2,2.3,0.0051,0.0154,0.0769
1985,30,Steve Archibald,FC Barcelona,Scotland,1,0,0,0,0,1,1,1.7,0.0026,0.0077,0.0385
1985,30,Jan Ceulemans,KV Brugge,Belgium,1,0,0,0,0,1,1,1.7,0.0026,0.0077,0.0385
1985,30,Anatoli Demianenko,Dynamo Kyiv,Soviet Union,1,0,0,0,0,1,1,1.7,0.0026,0.0077,0.0385
1985,30,Georgi Dimitrov,CSKA Sofia,Bulgaria,1,0,0,0,0,1,1,1.7,0.0026,0.0077,0.0385
1985,30,Mark Hateley,Milan,England,1,0,0,0,0,1,1,1.7,0.0026,0.0077,0.0385
1985,30,Herbert Prohaska,Austria Wien,Austria,1,0,0,0,0,1,1,1.7,0.0026,0.0077,0.0385
1985,30,Gary Stevens,Everton,England,1,0,0,0,0,1,1,1.7,0.0026,0.0077,0.0385
1985,30,Andreas Thom,Dynamo Berlin,Germany (East),1,0,0,0,0,1,1,1.7,0.0026,0.0077,0.0385
1985,30,Ladislav Vizek,Dukla Praha,Czechoslovakia,1,0,0,0,0,1,1,1.7,0.0026,0.0077,0.0385
1986,1,Igor Belanov,Dynamo Kyiv,Soviet Union,84,8,7,4,2,0,21,50.0,0.2154,0.6462,0.8077
1986,2,Gary Lineker,FC Barcelona,England,62,6,3,4,3,2,18,25.0,0.1590,0.4769,0.6923
1986,3,Emilio Butragueno,Real Madrid CF,Spain,59,3,5,4,4,4,20,16.7,0.1513,0.4538,0.7692
1986,4,Preben Elkjar-Larsen,Verona,Denmark,22,2,2,0,1,2,7,12.5,0.0564,0.1692,0.2692
1986,4,Manuel Amoros,AS Monaco,France,22,1,2,1,2,2,8,12.5,0.0564,0.1692,0.3077
1986,6,Alexander Zavarov,Dynamo Kyiv,Soviet Union,20,2,1,2,0,0,5,8.3,0.0513,0.1538,0.1923
1986,6,Ian Rush,Liverpool,Wales,20,0,0,6,1,0,7,8.3,0.0513,0.1538,0.2692
1986,8,Helmuth Ducadam,Steaua Bucarest,Romania,10,2,0,0,0,0,2,6.3,0.0256,0.0769,0.0769
1986,8,Marco van Basten,Ajax,Netherlands,10,0,0,1,2,3,6,6.3,0.0256,0.0769,0.2308
1986,10,Alessandro Altobelli,Internazionale,Italy,9,0,0,1,3,0,4,5.0,0.0231,0.0692,0.1538
1986,11,Michel Platini,Juventus,France,8,0,1,0,2,0,3,4.5,0.0205,0.0615,0.1154
1986,11,Jean Marie Pfaff,Bayern Munich,Belgium,8,0,0,1,2,1,4,4.5,0.0205,0.0615,0.1538
1986,13,Jan Ceulemans,KV Brugge,Belgium,7,1,0,0,0,2,3,3.8,0.0179,0.0538,0.1154
1986,13,Soren Lerby,AS Monaco,Denmark,7,0,1,1,0,0,2,3.8,0.0179,0.0538,0.0769
1986,15,Morten Olsen,1. FC Köln,Denmark,6,0,1,0,0,2,3,3.3,0.0154,0.0462,0.1154
1986,16,Rinat Dassaev,Spartak Moscow,Soviet Union,5,1,0,0,0,0,1,3.1,0.0128,0.0385,0.0385
1986,17,Luis Fernandez,Racing Club Paris,France,4,0,1,0,0,0,1,2.9,0.0103,0.0308,0.0385
1986,17,Paulo Futre,FC Porto,Portugal,4,0,1,0,0,0,1,2.9,0.0103,0.0308,0.0385
1986,17,Harald Schumacher,1. FC Köln,West Germany,4,0,1,0,0,0,1,2.9,0.0103,0.0308,0.0385
1986,17,Ruud Gullit,PSV Eindhoven,Netherlands,4,0,0,0,1,2,3,2.9,0.0103,0.0308,0.1154
1986,21,Kenny Dalglish,Liverpool,Scotland,3,0,0,1,0,0,1,2.4,0.0077,0.0231,0.0385
1986,21,Jean Tigana,Girondins Bordeaux,France,3,0,0,0,1,1,2,2.4,0.0077,0.0231,0.0769
1986,21,Pavel Yakovenko,Dynamo Kyiv,Soviet Union,3,0,0,0,1,1,2,2.4,0.0077,0.0231,0.0769
1986,24,Karl-Heinz Förster,Olympique Marseille,West Germany,2,0,0,0,1,0,1,2.1,0.0051,0.0154,0.0385
1986,24,Lothar Matthäus,Bayern Munich,West Germany,2,0,0,0,0,2,2,2.1,0.0051,0.0154,0.0769
1986,26,Michael Laudrup,Juventus,Denmark,1,0,0,0,0,1,1,1.9,0.0026,0.0077,0.0385
1986,26,Rudi Völler,Werder Bremen,West Germany,1,0,0,0,0,1,1,1.9,0.0026,0.0077,0.0385
1987,1,Ruud Gullit,Milan,Netherlands,106,13,6,4,2,1,26,50.0,0.2617,0.7852,0.9630
1987,2,Paulo Futre,Atlético Madrid,Portugal,91,5,13,4,1,0,23,25.0,0.2247,0.6741,0.8519
1987,3,Emilio Butragueno,Real Madrid CF,Spain,61,4,3,7,3,2,19,16.7,0.1506,0.4519,0.7037
1987,4,Míchel del Campo,Real Madrid CF,Spain,29,4,2,0,0,1,7,12.5,0.0716,0.2148,0.2593
1987,5,Gary Lineker,FC Barcelona,England,13,0,1,1,2,2,6,10.0,0.0321,0.0963,0.2222
1987,6,John Barnes,Liverpool,England,10,1,0,1,1,0,3,8.3,0.0247,0.0741,0.1111
1987,6,Marco van Basten,Milan,Netherlands,10,0,0,2,1,2,5,8.3,0.0247,0.0741,0.1852
1987,8,Gianluca Vialli,Sampdoria,Italy,9,0,0,2,1,1,4,6.3,0.0222,0.0667,0.1481
1987,9,Bryan Robson,Manchester United,England,7,0,1,0,0,3,4,5.6,0.0173,0.0519,0.1481
1987,10,Klaus Allofs,Olympique Marseille,West Germany,6,0,0,1,1,1,3,5.0,0.0148,0.0444,0.1111
1987,10,Glenn Hysén,Fiorentina,Sweden,6,0,0,0,3,0,3,5.0,0.0148,0.0444,0.1111
1987,12,Manuel Amoros,AS Monaco,France,5,0,0,1,1,0,2,4.2,0.0123,0.0370,0.0741
1987,12,Lothar Matthäus,Bayern Munich,West Germany,5,0,0,1,0,2,3,4.2,0.0123,0.0370,0.1111
1987,14,Anton Polster,Torino,Austria,4,0,1,0,0,0,1,3.6,0.0099,0.0296,0.0370
1987,14,Mark Hateley,AS Monaco,England,4,0,0,1,0,1,2,3.6,0.0099,0.0296,0.0741
1987,14,Ian Rush,Juventus,Wales,4,0,0,0,2,0,2,3.6,0.0099,0.0296,0.0741
1987,17,Paul McGrath,Manchester United,Ireland,3,0,0,1,0,0,1,2.9,0.0074,0.0222,0.0370
1987,17,Jean Marie Pfaff,Bayern Munich,Belgium,3,0,0,1,0,0,1,2.9,0.0074,0.0222,0.0370
1987,17,Pierre Littbarski,1. FC Köln,West Germany,3,0,0,0,1,1,2,2.9,0.0074,0.0222,0.0741
1987,17,Alexander Zavarov,Dynamo Kyiv,Soviet Union,3,0,0,0,1,1,2,2.9,0.0074,0.0222,0.0741
1987,21,Rodion Camataru,Steaua Bucarest,Romania,2,0,0,0,1,0,1,2.4,0.0049,0.0148,0.0370
1987,21,Preben Elkjar-Larsen,Verona,Denmark,2,0,0,0,1,0,1,2.4,0.0049,0.0148,0.0370
1987,21,Gheorghe Hagi,Steaua Bucarest,Romania,2,0,0,0,1,0,1,2.4,0.0049,0.0148,0.0370
1987,21,Heinz Hermann,Neuchâtel Xamax,Switzerland,2,0,0,0,1,0,1,2.4,0.0049,0.0148,0.0370
1987,21,Ally McCoist,Glasgow Rangers,Scotland,2,0,0,0,1,0,1,2.4,0.0049,0.0148,0.0370
1987,21,Joszef Mlynarczyk,FC Porto,Poland,2,0,0,0,1,0,1,2.4,0.0049,0.0148,0.0370
1987,21,Peter Shilton,Derby County,England,2,0,0,0,1,0,1,2.4,0.0049,0.0148,0.0370
1987,21,Peter Beardsley,Liverpool,England,2,0,0,0,0,2,2,2.4,0.0049,0.0148,0.0741
1987,21,Rinat Dassaev,Spartak Moscow,Soviet Union,2,0,0,0,0,2,2,2.4,0.0049,0.0148,0.0741
1987,30,Alessandro Altobelli,Internazionale,Italy,1,0,0,0,0,1,1,1.7,0.0025,0.0074,0.0370
1987,30,Glenn Hoddle,AS Monaco,England,1,0,0,0,0,1,1,1.7,0.0025,0.0074,0.0370
1987,30,Sokol Kushta,Flamurtari Vlorë,Albania,1,0,0,0,0,1,1,1.7,0.0025,0.0074,0.0370
1987,30,Dimitris Saravakos,Panathinaikos,Greece,1,0,0,0,0,1,1,1.7,0.0025,0.0074,0.0370
1987,30,Rudi Völler,Roma,West Germany,1,0,0,0,0,1,1,1.7,0.0025,0.0074,0.0370
1988,1,Marco van Basten,Milan,Netherlands,129,23,2,2,0,0,27,50.0,0.3185,0.9556,1.0000
1988,2,Ruud Gullit,Milan,Netherlands,88,3,10,8,4,1,26,25.0,0.2173,0.6519,0.9630
1988,3,Frank Rijkaard,Milan,Netherlands,45,1,5,6,0,2,14,16.7,0.1111,0.3333,0.5185
1988,4,Alexei Mikhailitchenko,Dynamo Kyiv,Soviet Union,41,0,3,5,5,4,17,12.5,0.1012,0.3037,0.6296
1988,5,Ronald Koeman,PSV Eindhoven,Netherlands,39,0,5,2,6,1,14,10.0,0.0963,0.2889,0.5185
1988,6,Lothar Matthäus,Bayern Munich,West Germany,10,0,1,1,1,1,4,8.3,0.0247,0.0741,0.1481
1988,7,Gianluca Vialli,Sampdoria,Italy,7,0,0,0,2,3,5,7.1,0.0173,0.0519,0.1852
1988,8,Alexander Zavarov,Juventus,Soviet Union,5,0,0,1,0,2,3,6.3,0.0123,0.0370,0.1111
1988,8,Jürgen Klinsmann,VfB Stuttgart,West Germany,5,0,0,0,2,1,3,6.3,0.0123,0.0370,0.1111
1988,8,Franco Baresi,Milan,Italy,5,0,0,0,1,3,4,6.3,0.0123,0.0370,0.1481
1988,11,Tanju Colak,Galatasaray,Turkey,4,0,1,0,0,0,1,4.5,0.0099,0.0296,0.0370
